id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
4087,2,1,2,38,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,24,7,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
6149,1,0,2,84,1,0,0,0,0,0,4,3,0,5,1,1,0,0,0,0,12,23,41,0,0,0,0.018404908,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,0
8743,3,0,2,54,0,0,1,0,0,0,0,0,0,5,1,1,0,0,1,0,13,34,0,0,0,0,0.0,0.0,0,1,0,1,0,0.0952380952,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
9473,2,1,2,59,2,0,0,0,0,0,2,1,0,7,1,0,0,0,0,0,10,10,31,0,0,0,0.0,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
7742,4,2,4,109,2,0,0,0,4,0,1,0,0,10,1,1,0,0,1,0,29,62,10,0,0,0,0.6111111111,0.8125,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,-1,-1,1,0,0,0
310,3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
7721,1,0,5,73,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,22,44,0,0,0,0,0.5776397516,1.0,1,1,1,1,0,0.0683229814,0,0,0,1,0,1,0,0,1,0,-1,0,-1,0,0
8223,2,0,2,77,12,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,9,61,0,0,0,0,0.8700564972,0.8787878788,1,0,0,0,0,0.0225988701,0,0,0,0,0,1,0,0,1,-1,-1,1,0,-1,0
8657,1,0,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,12,0,0,0,0,0.3610108303,0.45,1,1,1,0,0,0.0072202166,0,0,0,0,0,1,0,1,1,1,-1,1,0,0,0
3600,3,1,4,81,1,0,0,0,0,2,0,0,0,4,1,1,0,0,1,0,23,51,0,0,0,0,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
3623,3,1,2,58,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,27,24,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,-1,1,-1,-1,1
3812,4,1,2,52,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,31,0,0,1,1,0.9333333333,1.0,0,1,0,0,0,0.0666666667,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3451,4,1,6,99,1,0,0,0,0,0,0,0,0,23,1,1,0,0,1,0,19,73,0,0,2,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,1
4592,4,0,3,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,26,0,0,1,0,0.75,1.0,0,1,0,0,0,0.25,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
206,1,0,3,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,12,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9841,3,1,2,52,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,15,15,14,0,0,0,0.123655914,0.1923076923,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
1136,2,0,4,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,27,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9385,3,1,2,58,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,17,15,18,0,0,0,0.1171171171,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2750,3,0,4,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,29,0,0,0,0,0.0,0.1666666667,0,1,1,0,1,0.0,0,0,0,0,0,0,0,1,1,1,1,-1,0,1,1
3614,2,1,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,10,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
306,3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
1850,2,0,5,144,0,0,0,0,0,0,0,0,0,71,1,1,0,0,0,0,15,57,64,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
7670,2,0,4,83,4,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,10,66,0,0,0,0,0.1443850267,0.4155844156,0,1,1,0,0,0.0053475936,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
1989,7,6,2,115,1,1,0,0,0,0,3,0,0,13,1,1,0,1,0,0,68,5,34,0,2,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,-1,-1,1,1,1,1,1
3241,3,1,13,79,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,58,0,0,0,0,0.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,1
2799,2,0,3,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,31,0,0,0,0,0.0247524752,0.0256410256,1,1,1,0,0,0.9727722772,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
4516,2,0,2,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21,10,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
5631,2,1,2,63,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,17,29,9,0,0,0,0.014084507,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
9373,3,1,2,55,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,16,32,0,0,0,0,0.1692307692,0.3333333333,0,0,0,0,0,0.0153846154,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3110,2,1,3,41,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,22,12,0,0,0,0,0.0,0.2,1,1,1,0,1,0.0,0,0,0,0,0,0,0,1,1,1,1,-1,0,1,1
4940,2,1,7,99,3,1,0,0,0,0,0,0,0,20,1,1,0,0,0,0,19,73,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4060,3,0,4,42,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,14,21,0,0,0,0,0.0,0.0,0,1,1,0,1,0.9714285714,1,0,0,0,0,0,0,0,1,1,1,-1,1,-1,1
1988,2,0,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,10,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7158,1,0,5,76,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,8,61,0,0,0,0,0.1652892562,1.0,1,1,1,1,0,0.020661157,0,0,0,0,0,1,0,0,1,-1,-1,0,-1,1,0
8875,1,0,2,45,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,13,11,0,0,0,0.0,0.1666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0
6614,2,1,3,85,5,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,16,62,0,0,0,0,0.0,1.0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,1,0
384,5,0,4,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,38,0,0,1,1,0.9230769231,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
5635,7,1,5,87,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,14,66,0,0,0,1,0.04,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
4308,2,1,3,50,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,9,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3389,2,1,2,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,23,7,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
3157,4,1,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9996,3,1,1,50,0,0,0,0,0,0,2,1,0,9,1,0,0,0,0,0,15,10,17,0,0,0,0.0967741935,0.7571428571,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,0
2728,3,1,4,201,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,22,36,135,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
6334,1,0,2,77,1,0,0,0,0,3,1,0,0,9,1,0,0,0,0,0,8,11,50,0,1,0,0.2252252252,0.2647058824,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
9900,2,1,2,45,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,15,23,0,0,0,0,0.0136363636,0.0857142857,0,1,1,0,0,0.0090909091,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8752,1,0,3,48,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,31,0,0,0,0,0.1153846154,0.15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8303,1,0,1,52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,21,0,0,0,0,0.3921568627,0.0,0,1,1,0,0,0.0196078431,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
6038,3,1,2,75,0,0,0,0,0,0,2,1,0,7,1,0,0,0,0,0,22,33,12,0,0,0,0.131147541,0.2083333333,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
3833,4,1,9,213,2,0,0,1,0,0,1,0,0,67,1,1,0,0,1,0,18,110,77,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
8918,2,0,2,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,22,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
4777,2,0,4,64,1,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,10,47,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
4277,3,0,1,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,12,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
254,2,0,3,146,1,1,0,0,1,0,0,0,0,25,1,1,0,0,0,0,20,54,64,0,0,0,0.0247524752,0.0266666667,1,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
7896,3,1,1,169,0,0,0,0,0,1,2,1,0,4,1,0,0,0,0,0,25,14,122,0,0,0,0.7209302326,0.3111111111,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,-1,0
9591,3,1,2,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,22,0,0,0,0,0.0,0.3305084746,0,1,0,0,0,0.0118110236,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
7289,3,0,4,64,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,11,46,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0091743119,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
279,1,0,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,4,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
3253,2,1,3,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,15,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
2481,2,0,7,88,1,1,0,0,0,0,0,0,0,13,1,1,0,0,1,0,26,55,0,0,2,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
290,2,0,2,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,1,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
6087,3,1,2,111,9,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,19,20,64,0,0,0,0.0408163265,0.1756756757,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3076,2,1,3,48,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,19,0,0,0,0,0.0,0.2,1,1,1,0,1,0.0,0,0,0,0,0,0,0,1,1,1,1,-1,0,1,1
8124,3,1,1,60,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,26,18,8,0,0,0,0.2222222222,0.4583333333,0,1,1,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1,-1,0,1,0
7599,2,1,2,99,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,71,0,0,0,0,0.0,0.5384615385,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
6404,2,1,3,67,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,44,0,0,0,0,0.09375,0.1538461538,0,1,0,0,0,0.025,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
5090,2,1,2,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,2,0,1,0,0,0.04375,0.0618556701,0,1,1,0,1,0.0583333333,0,0,0,0,0,1,0,0,1,1,1,-1,0,1,0
7284,1,0,7,111,1,0,0,0,4,0,2,1,0,2,1,0,0,0,0,0,13,49,41,0,0,0,0.0215053763,0.1555555556,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
9718,2,1,3,48,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,26,15,0,0,0,0,0.15,0.0588235294,0,1,0,0,0,0.0375,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
8403,1,0,5,52,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,15,30,0,0,0,0,0.2184466019,0.1538461538,0,1,0,1,0,0.0097087379,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0
6122,4,1,1,130,11,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,23,10,89,0,0,0,0.0,0.0384615385,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
7755,2,1,5,91,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,13,71,0,0,0,0,0.1176470588,0.0588235294,0,1,0,0,0,0.0147058824,0,0,0,0,1,0,0,0,1,-1,1,1,1,1,0
271,4,2,4,71,5,4,0,0,0,0,0,0,0,9,1,0,0,0,0,0,35,29,0,0,1,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,1
6010,3,1,3,90,5,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,21,62,0,0,0,0,0.2340425532,0.3098591549,0,1,0,0,0,0.0159574468,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
4571,6,0,5,86,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,59,0,0,1,1,0.9090909091,0.3333333333,1,1,0,0,0,0.0909090909,1,0,0,0,0,1,0,0,1,-1,0,1,0,-1,1
9117,1,0,3,51,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,25,0,0,0,0,0.1492537313,1.0,1,1,0,1,0,0.0298507463,0,0,0,0,0,1,0,0,1,1,-1,0,-1,1,0
9804,2,1,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,20,0,0,0,0,0.2621359223,0.3888888889,0,1,0,1,0,0.0097087379,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
2972,2,1,4,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,13,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6194,2,0,1,79,0,0,0,0,5,0,0,0,0,1,1,0,0,0,1,0,25,47,0,0,0,0,0.1875,0.1379310345,0,1,0,0,0,0.03125,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
8769,2,0,1,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,10,0,0,0,0,0.2727272727,0.03125,0,0,0,0,0,0.0454545455,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
4208,3,1,4,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,26,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3219,2,1,5,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,34,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1392,2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,22,0,0,0,0,0.9894736842,0.9756097561,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,0,-1,-1,1
3976,2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11,24,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
4317,3,1,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,23,0,0,0,0,0.0,0.6666666667,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,-1,1,0,-1,1
7960,1,0,3,66,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,26,33,0,0,0,0,0.028436019,0.375,0,0,0,0,0,0.009478673,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
7345,2,0,2,87,0,0,0,0,4,0,3,2,0,7,1,0,0,0,1,0,14,15,50,0,0,0,0.1438848921,0.1343283582,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
7449,1,0,3,103,7,0,0,0,1,0,1,0,0,7,1,1,0,0,1,0,7,75,13,0,0,0,0.0685714286,0.3269230769,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
84,1,0,10,153,0,0,0,0,1,0,0,0,0,47,1,1,0,0,0,0,15,131,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
874,5,3,2,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,45,24,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1
9606,3,1,2,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,15,16,0,0,0,0,0.5,0.625,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
7636,2,1,4,125,0,0,0,0,2,5,1,0,0,12,1,0,0,0,0,0,22,37,58,0,0,0,0.6666666667,0.1162790698,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,0,0
4558,4,0,10,110,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,19,84,0,0,1,0,0.0,0.125,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4501,3,1,2,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22,18,0,0,0,0,0.2,0.037037037,1,1,0,0,0,0.8,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
4648,2,0,4,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,38,0,0,0,0,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2039,5,0,5,69,1,0,0,1,0,0,0,0,0,9,1,0,1,0,1,0,12,50,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
9695,2,1,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,17,0,0,0,0,0.037037037,0.9523809524,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1,0
6910,1,0,6,98,6,0,0,0,1,0,1,0,0,8,1,1,0,0,1,0,15,54,21,0,0,0,0.4347826087,0.2881355932,0,1,0,0,0,0.0434782609,0,0,0,0,1,1,0,0,1,-1,0,1,0,0,0
2451,3,0,6,72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,48,0,0,1,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
3955,1,0,4,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,27,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2330,3,1,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,18,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
9125,2,1,4,39,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,14,18,0,0,0,0,0.0,0.0740740741,0,1,0,0,0,0.0133333333,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
7045,6,2,1,140,3,0,0,0,4,0,2,1,0,27,1,0,0,0,0,0,18,10,104,0,0,0,0.0555555556,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0
5043,2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.4117647059,0.3333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
9365,2,1,0,32,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0,0.0880503145,0.0447761194,0,0,0,0,0,0.0188679245,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
4747,2,1,2,56,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,43,5,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
9368,2,1,5,50,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,20,23,0,0,0,0,0.0308219178,0.0454545455,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
9403,3,1,3,53,0,0,0,0,1,0,0,0,0,13,1,1,0,0,0,0,15,31,0,0,0,0,0.64,1.0,0,1,0,0,0,0.12,1,0,0,0,1,0,0,0,1,1,-1,1,-1,-1,0
6492,1,0,5,94,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,19,68,0,0,0,0,0.1063829787,0.1641791045,0,1,1,1,0,0.0496453901,0,0,0,0,1,1,0,0,1,-1,1,0,0,1,0
6638,2,1,5,88,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,11,70,0,0,0,0,0.0737704918,0.125,0,0,0,0,0,0.0327868852,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
7226,1,0,8,92,3,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,13,72,0,0,0,0,0.3144654088,0.275,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,0
2402,2,0,2,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,16,0,0,0,0,0.6666666667,1.0,0,1,0,0,0,0.3333333333,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
5521,1,0,0,72,2,1,0,0,0,0,3,2,0,25,1,0,0,0,0,0,14,1,49,0,0,0,0.381443299,0.1515151515,0,1,0,1,0,0.0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
1217,3,1,5,77,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,18,52,0,0,0,1,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,0,-1,-1,1
8696,1,0,1,45,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,13,0,0,0,0,0.0341880342,0.1818181818,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
6021,4,2,7,133,5,0,0,0,0,0,1,0,0,22,1,0,0,0,1,0,16,64,45,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0
6866,3,1,3,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,32,0,0,0,0,0.5060240964,0.1538461538,0,0,0,0,0,0.0361445783,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
1065,4,1,5,62,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,36,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3787,2,1,3,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,12,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
4411,4,1,3,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,28,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
6860,3,1,2,62,0,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,20,24,10,0,0,0,0.1346153846,0.7840909091,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,-1,1,0
6761,2,1,6,93,7,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,19,67,0,0,0,0,0.1538461538,0.1282051282,0,1,0,0,0,0.0256410256,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,0
